filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00243.jpg,RBC,118,229,24,151
BloodImage_00243.jpg,RBC,418,511,150,250
BloodImage_00243.jpg,RBC,303,409,1,79
BloodImage_00243.jpg,RBC,284,392,134,240
BloodImage_00243.jpg,RBC,37,145,187,279
BloodImage_00243.jpg,RBC,145,256,243,320
BloodImage_00243.jpg,RBC,156,256,138,229
BloodImage_00243.jpg,RBC,500,598,229,342
BloodImage_00243.jpg,RBC,1,98,70,183
BloodImage_00243.jpg,RBC,332,457,29,143
BloodImage_00243.jpg,RBC,307,438,407,479
BloodImage_00243.jpg,WBC,285,487,217,419
