filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00013.jpg,WBC,31,238,208,406
BloodImage_00013.jpg,RBC,255,371,283,392
BloodImage_00013.jpg,RBC,405,517,288,420
BloodImage_00013.jpg,RBC,369,486,77,223
BloodImage_00013.jpg,RBC,90,200,98,189
BloodImage_00013.jpg,RBC,203,313,365,456
BloodImage_00013.jpg,RBC,318,427,396,480
BloodImage_00013.jpg,RBC,574,639,160,281
BloodImage_00013.jpg,RBC,466,564,57,174
BloodImage_00013.jpg,RBC,547,638,48,144
BloodImage_00013.jpg,RBC,500,599,214,325
BloodImage_00013.jpg,RBC,184,299,12,118
BloodImage_00013.jpg,RBC,105,220,34,140
BloodImage_00013.jpg,RBC,455,555,404,480
BloodImage_00013.jpg,RBC,324,424,402,478
