filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00199.jpg,RBC,469,580,40,130
BloodImage_00199.jpg,RBC,375,488,55,154
BloodImage_00199.jpg,RBC,299,412,223,322
BloodImage_00199.jpg,RBC,477,578,239,328
BloodImage_00199.jpg,RBC,549,640,150,268
BloodImage_00199.jpg,RBC,405,519,165,281
BloodImage_00199.jpg,RBC,43,156,350,449
BloodImage_00199.jpg,RBC,85,192,1,96
BloodImage_00199.jpg,RBC,249,372,352,459
BloodImage_00199.jpg,RBC,420,544,340,468
BloodImage_00199.jpg,WBC,73,304,63,283
BloodImage_00199.jpg,Platelets,336,371,136,167
