filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00398.jpg,RBC,1,89,260,378
BloodImage_00398.jpg,RBC,72,182,105,229
BloodImage_00398.jpg,RBC,340,429,215,318
BloodImage_00398.jpg,RBC,206,320,247,330
BloodImage_00398.jpg,RBC,287,409,311,412
BloodImage_00398.jpg,RBC,167,289,348,449
BloodImage_00398.jpg,RBC,351,447,6,103
BloodImage_00398.jpg,RBC,404,532,86,171
BloodImage_00398.jpg,RBC,450,562,374,480
BloodImage_00398.jpg,RBC,435,562,259,362
BloodImage_00398.jpg,RBC,23,142,377,480
BloodImage_00398.jpg,RBC,160,256,10,107
BloodImage_00398.jpg,RBC,509,605,147,244
BloodImage_00398.jpg,RBC,474,571,1,77
BloodImage_00398.jpg,WBC,187,394,44,265
