filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00215.jpg,RBC,407,519,57,158
BloodImage_00215.jpg,RBC,303,386,62,163
BloodImage_00215.jpg,RBC,262,357,401,480
BloodImage_00215.jpg,RBC,239,329,187,293
BloodImage_00215.jpg,RBC,230,305,56,147
BloodImage_00215.jpg,RBC,486,586,255,367
BloodImage_00215.jpg,RBC,448,541,355,441
BloodImage_00215.jpg,RBC,537,636,403,480
BloodImage_00215.jpg,RBC,396,495,429,480
BloodImage_00215.jpg,RBC,315,408,293,379
BloodImage_00215.jpg,RBC,368,464,258,361
BloodImage_00215.jpg,RBC,4,101,383,480
BloodImage_00215.jpg,RBC,1,66,262,378
BloodImage_00215.jpg,WBC,63,287,267,467
BloodImage_00215.jpg,Platelets,452,493,147,186
BloodImage_00215.jpg,Platelets,579,628,254,294
