filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00367.jpg,RBC,285,386,367,480
BloodImage_00367.jpg,RBC,386,492,360,453
BloodImage_00367.jpg,RBC,293,402,67,167
BloodImage_00367.jpg,RBC,392,507,17,137
BloodImage_00367.jpg,RBC,296,410,268,362
BloodImage_00367.jpg,RBC,203,321,1,89
BloodImage_00367.jpg,RBC,345,429,178,283
BloodImage_00367.jpg,RBC,535,638,1,106
BloodImage_00367.jpg,RBC,415,519,146,253
BloodImage_00367.jpg,RBC,436,539,258,355
BloodImage_00367.jpg,RBC,120,222,52,159
BloodImage_00367.jpg,RBC,518,613,134,235
BloodImage_00367.jpg,RBC,508,623,355,440
BloodImage_00367.jpg,RBC,1,85,96,205
BloodImage_00367.jpg,WBC,23,223,227,440
BloodImage_00367.jpg,Platelets,322,357,209,251
