filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00010.jpg,WBC,23,204,229,421
BloodImage_00010.jpg,WBC,239,510,253,470
BloodImage_00010.jpg,RBC,167,269,212,331
BloodImage_00010.jpg,RBC,69,170,138,243
BloodImage_00010.jpg,RBC,43,126,84,171
BloodImage_00010.jpg,RBC,275,358,166,253
BloodImage_00010.jpg,RBC,311,394,179,266
BloodImage_00010.jpg,RBC,267,350,69,156
BloodImage_00010.jpg,RBC,307,390,75,162
BloodImage_00010.jpg,RBC,339,422,80,167
BloodImage_00010.jpg,RBC,456,550,1,68
BloodImage_00010.jpg,RBC,314,429,1,69
BloodImage_00010.jpg,RBC,200,310,1,43
BloodImage_00010.jpg,RBC,16,100,1,79
BloodImage_00010.jpg,RBC,406,538,80,185
BloodImage_00010.jpg,RBC,560,640,236,345
BloodImage_00010.jpg,RBC,571,640,174,260
BloodImage_00010.jpg,RBC,566,640,76,160
