filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00017.jpg,WBC,128,336,215,391
BloodImage_00017.jpg,RBC,406,514,176,272
BloodImage_00017.jpg,RBC,400,510,73,181
BloodImage_00017.jpg,RBC,215,299,87,187
BloodImage_00017.jpg,RBC,435,547,302,400
BloodImage_00017.jpg,RBC,424,536,354,452
BloodImage_00017.jpg,RBC,131,235,382,470
BloodImage_00017.jpg,RBC,481,585,164,252
BloodImage_00017.jpg,RBC,5,102,335,434
BloodImage_00017.jpg,RBC,1,53,101,205
BloodImage_00017.jpg,RBC,221,340,390,464
BloodImage_00017.jpg,RBC,156,260,1,84
BloodImage_00017.jpg,RBC,279,381,37,145
BloodImage_00017.jpg,RBC,528,621,1,87
BloodImage_00017.jpg,RBC,488,581,11,98
BloodImage_00017.jpg,RBC,4,106,245,353
BloodImage_00017.jpg,RBC,322,424,335,443
BloodImage_00017.jpg,Platelets,382,419,47,79
