filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00282.jpg,RBC,322,460,250,357
BloodImage_00282.jpg,RBC,1,119,234,342
BloodImage_00282.jpg,RBC,26,142,106,220
BloodImage_00282.jpg,RBC,4,114,1,93
BloodImage_00282.jpg,RBC,154,264,104,197
BloodImage_00282.jpg,RBC,132,237,204,297
BloodImage_00282.jpg,RBC,268,356,137,266
BloodImage_00282.jpg,RBC,277,381,377,477
BloodImage_00282.jpg,RBC,78,203,341,450
BloodImage_00282.jpg,RBC,537,640,202,315
BloodImage_00282.jpg,RBC,537,640,96,208
BloodImage_00282.jpg,RBC,423,526,311,423
BloodImage_00282.jpg,RBC,218,321,265,377
BloodImage_00282.jpg,RBC,500,624,1,60
BloodImage_00282.jpg,WBC,142,369,1,126
