filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00227.jpg,RBC,311,429,95,210
BloodImage_00227.jpg,RBC,1,95,59,157
BloodImage_00227.jpg,RBC,72,192,33,133
BloodImage_00227.jpg,RBC,52,153,380,473
BloodImage_00227.jpg,RBC,424,546,403,479
BloodImage_00227.jpg,RBC,522,612,52,145
BloodImage_00227.jpg,RBC,411,501,172,265
BloodImage_00227.jpg,RBC,83,181,160,249
BloodImage_00227.jpg,RBC,8,113,309,403
BloodImage_00227.jpg,RBC,492,597,176,270
BloodImage_00227.jpg,RBC,425,522,1,87
BloodImage_00227.jpg,WBC,152,388,237,454
