filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00167.jpg,RBC,28,134,286,382
BloodImage_00167.jpg,RBC,82,181,201,296
BloodImage_00167.jpg,RBC,60,159,1,85
BloodImage_00167.jpg,RBC,180,286,3,107
BloodImage_00167.jpg,RBC,329,455,1,85
BloodImage_00167.jpg,RBC,304,405,97,202
BloodImage_00167.jpg,RBC,408,509,128,233
BloodImage_00167.jpg,RBC,468,582,266,349
BloodImage_00167.jpg,RBC,158,272,374,480
BloodImage_00167.jpg,RBC,507,621,79,185
BloodImage_00167.jpg,RBC,469,583,29,135
BloodImage_00167.jpg,RBC,526,640,189,272
BloodImage_00167.jpg,RBC,194,295,204,310
BloodImage_00167.jpg,RBC,133,245,109,227
BloodImage_00167.jpg,WBC,225,456,259,479
