filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00003.jpg,WBC,127,344,40,226
BloodImage_00003.jpg,RBC,317,424,93,195
BloodImage_00003.jpg,RBC,379,471,146,234
BloodImage_00003.jpg,RBC,504,614,210,302
BloodImage_00003.jpg,RBC,417,553,248,369
BloodImage_00003.jpg,RBC,514,615,13,136
BloodImage_00003.jpg,RBC,417,520,1,88
BloodImage_00003.jpg,RBC,1,79,126,240
BloodImage_00003.jpg,RBC,47,158,202,317
BloodImage_00003.jpg,RBC,314,424,284,377
BloodImage_00003.jpg,RBC,365,484,350,451
BloodImage_00003.jpg,RBC,1,86,347,434
BloodImage_00003.jpg,RBC,49,183,396,480
BloodImage_00003.jpg,RBC,514,595,385,477
BloodImage_00003.jpg,RBC,56,151,66,211
BloodImage_00003.jpg,RBC,213,333,253,368
BloodImage_00003.jpg,Platelets,335,370,268,299
