filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00020.jpg,Platelets,419,478,189,236
BloodImage_00020.jpg,WBC,352,475,364,447
BloodImage_00020.jpg,RBC,226,333,99,206
BloodImage_00020.jpg,RBC,404,511,25,132
BloodImage_00020.jpg,RBC,511,618,38,145
BloodImage_00020.jpg,RBC,457,564,206,313
BloodImage_00020.jpg,RBC,478,585,370,477
BloodImage_00020.jpg,RBC,287,394,238,345
BloodImage_00020.jpg,Platelets,372,406,343,374
BloodImage_00020.jpg,RBC,40,147,277,384
BloodImage_00020.jpg,RBC,1,79,277,379
BloodImage_00020.jpg,RBC,80,187,166,273
BloodImage_00020.jpg,RBC,143,250,245,352
BloodImage_00020.jpg,RBC,144,251,366,473
BloodImage_00020.jpg,RBC,142,249,364,471
BloodImage_00020.jpg,RBC,109,216,41,148
BloodImage_00020.jpg,RBC,460,567,59,166
BloodImage_00020.jpg,RBC,570,640,256,357
BloodImage_00020.jpg,RBC,61,169,383,480
BloodImage_00020.jpg,RBC,1,106,128,235
BloodImage_00020.jpg,RBC,40,149,1,95
BloodImage_00020.jpg,RBC,165,274,1,95
BloodImage_00020.jpg,Platelets,80,115,128,161
