filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00111.jpg,RBC,458,571,198,296
BloodImage_00111.jpg,RBC,405,518,240,338
BloodImage_00111.jpg,RBC,365,478,40,138
BloodImage_00111.jpg,RBC,512,630,75,188
BloodImage_00111.jpg,RBC,468,570,71,175
BloodImage_00111.jpg,RBC,175,288,169,267
BloodImage_00111.jpg,RBC,278,391,358,456
BloodImage_00111.jpg,RBC,527,640,306,404
BloodImage_00111.jpg,RBC,229,342,31,129
BloodImage_00111.jpg,RBC,23,136,44,142
BloodImage_00111.jpg,RBC,21,134,310,408
BloodImage_00111.jpg,RBC,121,234,280,378
BloodImage_00111.jpg,RBC,60,143,382,480
BloodImage_00111.jpg,RBC,50,194,134,254
BloodImage_00111.jpg,RBC,399,495,405,480
BloodImage_00111.jpg,WBC,142,258,378,480
BloodImage_00111.jpg,Platelets,360,395,85,115
