filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00320.jpg,RBC,349,476,249,362
BloodImage_00320.jpg,RBC,255,363,277,402
BloodImage_00320.jpg,RBC,163,264,317,399
BloodImage_00320.jpg,RBC,132,242,349,434
BloodImage_00320.jpg,RBC,1,96,376,476
BloodImage_00320.jpg,RBC,85,165,90,186
BloodImage_00320.jpg,RBC,532,629,147,253
BloodImage_00320.jpg,RBC,445,550,364,463
BloodImage_00320.jpg,RBC,437,548,54,159
BloodImage_00320.jpg,RBC,303,395,53,141
BloodImage_00320.jpg,RBC,254,344,28,122
BloodImage_00320.jpg,WBC,131,334,115,338
