filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00024.jpg,WBC,310,471,1,128
BloodImage_00024.jpg,RBC,89,192,89,206
BloodImage_00024.jpg,RBC,265,368,114,231
BloodImage_00024.jpg,RBC,203,295,176,318
BloodImage_00024.jpg,RBC,109,204,195,306
BloodImage_00024.jpg,RBC,391,486,117,228
BloodImage_00024.jpg,RBC,376,471,250,361
BloodImage_00024.jpg,RBC,314,419,357,477
BloodImage_00024.jpg,RBC,25,142,309,428
BloodImage_00024.jpg,RBC,497,604,1,97
BloodImage_00024.jpg,RBC,578,640,144,248
BloodImage_00024.jpg,RBC,570,640,252,390
BloodImage_00024.jpg,RBC,494,588,325,427
BloodImage_00024.jpg,RBC,399,517,334,457
BloodImage_00024.jpg,RBC,19,103,234,344
BloodImage_00024.jpg,RBC,484,587,196,313
