filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00404.jpg,RBC,398,529,196,282
BloodImage_00404.jpg,RBC,416,537,53,168
BloodImage_00404.jpg,RBC,543,640,62,177
BloodImage_00404.jpg,RBC,279,383,43,147
BloodImage_00404.jpg,RBC,188,292,355,447
BloodImage_00404.jpg,RBC,284,360,348,434
BloodImage_00404.jpg,RBC,339,440,306,407
BloodImage_00404.jpg,RBC,397,522,344,433
BloodImage_00404.jpg,RBC,434,559,296,385
BloodImage_00404.jpg,RBC,1,93,364,468
BloodImage_00404.jpg,RBC,70,190,71,157
BloodImage_00404.jpg,RBC,185,306,1,70
BloodImage_00404.jpg,RBC,574,640,179,288
BloodImage_00404.jpg,WBC,115,363,134,369
BloodImage_00404.jpg,Platelets,24,71,291,327
