filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00340.jpg,RBC,307,424,247,357
BloodImage_00340.jpg,RBC,401,531,44,158
BloodImage_00340.jpg,RBC,162,279,51,166
BloodImage_00340.jpg,RBC,56,171,93,213
BloodImage_00340.jpg,RBC,47,169,191,313
BloodImage_00340.jpg,RBC,119,245,326,419
BloodImage_00340.jpg,RBC,228,348,153,267
BloodImage_00340.jpg,RBC,152,284,225,326
BloodImage_00340.jpg,RBC,436,539,170,269
BloodImage_00340.jpg,RBC,296,421,1,73
BloodImage_00340.jpg,RBC,491,580,150,277
BloodImage_00340.jpg,WBC,239,470,356,480
