filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00266.jpg,RBC,509,621,147,254
BloodImage_00266.jpg,RBC,444,514,146,258
BloodImage_00266.jpg,RBC,345,457,219,328
BloodImage_00266.jpg,RBC,287,407,340,445
BloodImage_00266.jpg,RBC,1,86,154,245
BloodImage_00266.jpg,RBC,303,389,87,178
BloodImage_00266.jpg,RBC,380,466,12,103
BloodImage_00266.jpg,RBC,563,639,251,350
BloodImage_00266.jpg,RBC,83,182,1,99
BloodImage_00266.jpg,RBC,52,163,88,181
BloodImage_00266.jpg,WBC,2,187,247,440
BloodImage_00266.jpg,Platelets,579,623,423,456
BloodImage_00266.jpg,RBC,311,409,323,394
BloodImage_00266.jpg,RBC,174,288,211,283
