filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00026.jpg,WBC,387,564,1,102
BloodImage_00026.jpg,RBC,178,287,2,113
BloodImage_00026.jpg,RBC,114,223,154,265
BloodImage_00026.jpg,RBC,102,211,60,171
BloodImage_00026.jpg,RBC,42,151,70,181
BloodImage_00026.jpg,RBC,1,94,112,227
BloodImage_00026.jpg,RBC,2,113,171,287
BloodImage_00026.jpg,RBC,424,535,270,386
BloodImage_00026.jpg,RBC,173,282,362,460
BloodImage_00026.jpg,RBC,86,195,358,456
BloodImage_00026.jpg,RBC,253,350,151,245
BloodImage_00026.jpg,RBC,497,608,196,294
BloodImage_00026.jpg,RBC,317,426,351,471
BloodImage_00026.jpg,RBC,202,329,280,394
BloodImage_00026.jpg,RBC,295,422,202,316
BloodImage_00026.jpg,RBC,436,574,94,210
BloodImage_00026.jpg,RBC,294,407,78,194
BloodImage_00026.jpg,Platelets,146,186,269,304
BloodImage_00026.jpg,Platelets,282,322,425,460
