filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00049.jpg,WBC,156,292,248,363
BloodImage_00049.jpg,Platelets,140,191,202,250
BloodImage_00049.jpg,RBC,486,599,81,196
BloodImage_00049.jpg,RBC,423,507,265,356
BloodImage_00049.jpg,RBC,556,639,347,438
BloodImage_00049.jpg,RBC,368,495,315,430
BloodImage_00049.jpg,RBC,261,388,332,447
BloodImage_00049.jpg,RBC,369,480,171,263
BloodImage_00049.jpg,RBC,378,485,44,164
BloodImage_00049.jpg,RBC,180,278,104,211
BloodImage_00049.jpg,RBC,58,156,142,249
BloodImage_00049.jpg,RBC,1,87,124,267
BloodImage_00049.jpg,RBC,279,377,236,343
BloodImage_00049.jpg,RBC,282,380,127,234
BloodImage_00049.jpg,RBC,246,377,1,115
BloodImage_00049.jpg,RBC,153,254,1,78
BloodImage_00049.jpg,RBC,453,594,1,108
BloodImage_00049.jpg,RBC,1,68,241,351
BloodImage_00049.jpg,RBC,41,139,1,108
