filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00171.jpg,RBC,16,119,195,303
BloodImage_00171.jpg,RBC,75,203,300,412
BloodImage_00171.jpg,RBC,516,626,108,213
BloodImage_00171.jpg,RBC,373,469,105,225
BloodImage_00171.jpg,RBC,171,296,205,314
BloodImage_00171.jpg,RBC,383,479,310,430
BloodImage_00171.jpg,RBC,279,378,312,442
BloodImage_00171.jpg,RBC,447,552,1,91
BloodImage_00171.jpg,RBC,200,288,411,480
BloodImage_00171.jpg,RBC,355,454,1,84
BloodImage_00171.jpg,RBC,8,123,1,65
BloodImage_00171.jpg,RBC,580,640,232,331
BloodImage_00171.jpg,RBC,1,83,383,480
