filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00331.jpg,RBC,124,240,195,294
BloodImage_00331.jpg,RBC,182,289,281,370
BloodImage_00331.jpg,RBC,180,287,279,368
BloodImage_00331.jpg,RBC,343,456,199,310
BloodImage_00331.jpg,RBC,424,549,277,379
BloodImage_00331.jpg,RBC,180,282,106,210
BloodImage_00331.jpg,RBC,238,329,352,451
BloodImage_00331.jpg,RBC,333,457,316,438
BloodImage_00331.jpg,RBC,436,520,107,208
BloodImage_00331.jpg,RBC,1,105,77,178
BloodImage_00331.jpg,RBC,1,82,157,264
BloodImage_00331.jpg,RBC,23,140,250,351
BloodImage_00331.jpg,RBC,516,628,70,168
BloodImage_00331.jpg,RBC,144,253,20,123
BloodImage_00331.jpg,WBC,244,459,1,196
