filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00031.jpg,WBC,127,270,143,273
BloodImage_00031.jpg,WBC,287,437,364,480
BloodImage_00031.jpg,RBC,153,257,383,480
BloodImage_00031.jpg,RBC,47,151,358,455
BloodImage_00031.jpg,RBC,83,187,321,418
BloodImage_00031.jpg,RBC,332,436,153,250
BloodImage_00031.jpg,RBC,395,514,228,329
BloodImage_00031.jpg,RBC,520,631,396,480
BloodImage_00031.jpg,RBC,556,640,319,404
BloodImage_00031.jpg,RBC,522,630,254,342
BloodImage_00031.jpg,RBC,512,620,190,278
BloodImage_00031.jpg,RBC,534,640,58,181
BloodImage_00031.jpg,RBC,453,593,1,71
BloodImage_00031.jpg,Platelets,241,298,381,426
BloodImage_00031.jpg,Platelets,110,148,247,289
BloodImage_00031.jpg,Platelets,343,381,108,150
BloodImage_00031.jpg,Platelets,409,447,88,130
BloodImage_00031.jpg,RBC,301,405,211,308
BloodImage_00031.jpg,RBC,251,355,264,361
BloodImage_00031.jpg,RBC,27,141,1,98
BloodImage_00031.jpg,RBC,1,91,65,160
BloodImage_00031.jpg,RBC,57,148,62,157
BloodImage_00031.jpg,RBC,1,94,246,370
BloodImage_00031.jpg,RBC,407,493,193,269
