filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00395.jpg,RBC,25,127,90,209
BloodImage_00395.jpg,RBC,6,108,1,98
BloodImage_00395.jpg,RBC,109,232,1,77
BloodImage_00395.jpg,RBC,274,389,6,118
BloodImage_00395.jpg,RBC,364,479,173,289
BloodImage_00395.jpg,RBC,86,183,266,368
BloodImage_00395.jpg,RBC,1,96,314,424
BloodImage_00395.jpg,RBC,177,273,331,441
BloodImage_00395.jpg,RBC,283,380,306,406
BloodImage_00395.jpg,RBC,392,504,296,397
BloodImage_00395.jpg,RBC,501,613,370,471
BloodImage_00395.jpg,RBC,388,486,62,163
BloodImage_00395.jpg,RBC,233,324,412,479
BloodImage_00395.jpg,RBC,90,202,412,478
BloodImage_00395.jpg,WBC,114,351,66,294
BloodImage_00395.jpg,Platelets,472,540,201,268
BloodImage_00395.jpg,Platelets,470,516,43,84
