filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00029.jpg,WBC,75,224,179,315
BloodImage_00029.jpg,Platelets,440,495,283,317
BloodImage_00029.jpg,RBC,241,358,86,199
BloodImage_00029.jpg,RBC,212,293,48,142
BloodImage_00029.jpg,RBC,364,463,143,228
BloodImage_00029.jpg,RBC,424,545,137,228
BloodImage_00029.jpg,RBC,227,348,193,300
BloodImage_00029.jpg,RBC,207,328,265,372
BloodImage_00029.jpg,RBC,139,260,320,427
BloodImage_00029.jpg,RBC,256,377,365,472
BloodImage_00029.jpg,RBC,390,511,356,463
BloodImage_00029.jpg,RBC,506,624,110,196
BloodImage_00029.jpg,RBC,517,638,57,148
BloodImage_00029.jpg,RBC,421,526,8,107
BloodImage_00029.jpg,RBC,70,200,23,145
BloodImage_00029.jpg,RBC,19,129,70,186
BloodImage_00029.jpg,RBC,1,87,128,251
BloodImage_00029.jpg,RBC,1,79,194,318
BloodImage_00029.jpg,RBC,1,75,264,366
BloodImage_00029.jpg,RBC,1,75,310,412
BloodImage_00029.jpg,RBC,24,105,355,459
BloodImage_00029.jpg,RBC,11,103,423,480
BloodImage_00029.jpg,RBC,207,300,1,51
BloodImage_00029.jpg,RBC,275,365,1,74
