filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00344.jpg,RBC,529,618,174,260
BloodImage_00344.jpg,RBC,347,449,290,407
BloodImage_00344.jpg,RBC,4,100,347,437
BloodImage_00344.jpg,RBC,383,516,413,478
BloodImage_00344.jpg,RBC,254,372,391,480
BloodImage_00344.jpg,RBC,246,353,297,401
BloodImage_00344.jpg,RBC,347,483,1,104
BloodImage_00344.jpg,RBC,505,616,362,455
BloodImage_00344.jpg,RBC,41,129,12,149
BloodImage_00344.jpg,RBC,318,441,117,213
BloodImage_00344.jpg,RBC,30,147,236,329
BloodImage_00344.jpg,RBC,84,192,321,413
BloodImage_00344.jpg,Platelets,28,81,183,226
BloodImage_00344.jpg,WBC,74,336,108,359
