filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00309.jpg,RBC,216,330,279,379
BloodImage_00309.jpg,RBC,117,230,345,475
BloodImage_00309.jpg,RBC,452,566,314,414
BloodImage_00309.jpg,RBC,385,499,317,417
BloodImage_00309.jpg,RBC,505,608,222,325
BloodImage_00309.jpg,RBC,488,588,179,271
BloodImage_00309.jpg,RBC,477,577,57,149
BloodImage_00309.jpg,RBC,426,526,70,162
BloodImage_00309.jpg,RBC,376,482,169,272
BloodImage_00309.jpg,RBC,1,96,179,278
BloodImage_00309.jpg,RBC,1,96,1,98
BloodImage_00309.jpg,RBC,286,382,197,296
BloodImage_00309.jpg,WBC,123,361,1,196
