filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00014.jpg,WBC,236,379,211,353
BloodImage_00014.jpg,RBC,158,258,140,234
BloodImage_00014.jpg,RBC,78,197,334,435
BloodImage_00014.jpg,RBC,1,72,137,242
BloodImage_00014.jpg,RBC,33,152,89,189
BloodImage_00014.jpg,RBC,53,172,15,115
BloodImage_00014.jpg,RBC,336,406,1,93
BloodImage_00014.jpg,RBC,297,422,78,173
BloodImage_00014.jpg,RBC,224,352,76,191
BloodImage_00014.jpg,RBC,215,334,380,480
BloodImage_00014.jpg,RBC,356,447,303,393
BloodImage_00014.jpg,RBC,393,484,215,305
BloodImage_00014.jpg,RBC,448,545,406,480
BloodImage_00014.jpg,RBC,431,554,1,102
BloodImage_00014.jpg,Platelets,362,405,389,428
BloodImage_00014.jpg,Platelets,233,276,340,379
BloodImage_00014.jpg,RBC,542,630,289,399
BloodImage_00014.jpg,RBC,579,640,131,236
BloodImage_00014.jpg,RBC,525,618,70,176
