filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00001.jpg,WBC,68,286,315,480
BloodImage_00001.jpg,RBC,346,446,361,454
BloodImage_00001.jpg,RBC,53,146,179,299
BloodImage_00001.jpg,RBC,449,536,400,480
BloodImage_00001.jpg,RBC,461,548,132,212
BloodImage_00001.jpg,RBC,454,541,295,375
BloodImage_00001.jpg,RBC,417,508,283,383
BloodImage_00001.jpg,RBC,278,369,342,451
BloodImage_00001.jpg,RBC,545,636,62,159
BloodImage_00001.jpg,RBC,485,576,91,188
BloodImage_00001.jpg,RBC,376,438,171,253
BloodImage_00001.jpg,RBC,329,395,177,271
BloodImage_00001.jpg,RBC,291,407,59,168
BloodImage_00001.jpg,RBC,299,404,1,68
BloodImage_00001.jpg,RBC,346,449,26,138
BloodImage_00001.jpg,RBC,134,241,1,95
BloodImage_00001.jpg,RBC,1,98,38,164
BloodImage_00001.jpg,RBC,165,257,160,264
BloodImage_00001.jpg,RBC,464,566,209,319
