filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00206.jpg,RBC,167,289,298,410
BloodImage_00206.jpg,RBC,1,104,295,398
BloodImage_00206.jpg,RBC,443,547,49,152
BloodImage_00206.jpg,RBC,395,499,71,174
BloodImage_00206.jpg,RBC,337,451,110,239
BloodImage_00206.jpg,RBC,187,313,141,254
BloodImage_00206.jpg,RBC,93,198,1,95
BloodImage_00206.jpg,RBC,186,299,52,154
BloodImage_00206.jpg,RBC,313,421,1,85
BloodImage_00206.jpg,RBC,285,379,263,355
BloodImage_00206.jpg,RBC,291,391,326,417
BloodImage_00206.jpg,RBC,291,391,376,467
BloodImage_00206.jpg,RBC,409,509,388,479
BloodImage_00206.jpg,RBC,74,179,296,409
BloodImage_00206.jpg,WBC,482,640,268,453
BloodImage_00206.jpg,Platelets,453,491,292,329
BloodImage_00206.jpg,Platelets,247,280,7,50
