filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00169.jpg,RBC,76,180,319,422
BloodImage_00169.jpg,RBC,137,246,259,369
BloodImage_00169.jpg,RBC,237,354,297,406
BloodImage_00169.jpg,RBC,236,353,383,480
BloodImage_00169.jpg,RBC,361,480,341,452
BloodImage_00169.jpg,RBC,455,574,178,289
BloodImage_00169.jpg,RBC,330,457,222,341
BloodImage_00169.jpg,RBC,25,136,182,285
BloodImage_00169.jpg,RBC,43,155,81,180
BloodImage_00169.jpg,RBC,71,179,1,82
BloodImage_00169.jpg,RBC,415,507,96,187
BloodImage_00169.jpg,RBC,477,569,87,178
BloodImage_00169.jpg,RBC,548,640,1,91
BloodImage_00169.jpg,RBC,453,546,1,87
BloodImage_00169.jpg,RBC,533,640,327,440
BloodImage_00169.jpg,RBC,430,557,288,408
BloodImage_00169.jpg,WBC,143,400,11,196
