filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00288.jpg,RBC,67,163,359,452
BloodImage_00288.jpg,RBC,339,435,387,480
BloodImage_00288.jpg,RBC,407,520,328,422
BloodImage_00288.jpg,RBC,444,544,229,321
BloodImage_00288.jpg,RBC,420,522,126,223
BloodImage_00288.jpg,RBC,352,440,202,302
BloodImage_00288.jpg,RBC,119,228,104,199
BloodImage_00288.jpg,RBC,287,402,74,188
BloodImage_00288.jpg,RBC,47,158,12,123
BloodImage_00288.jpg,RBC,185,308,1,111
BloodImage_00288.jpg,RBC,43,152,179,274
BloodImage_00288.jpg,RBC,1,109,218,313
BloodImage_00288.jpg,RBC,208,321,166,270
BloodImage_00288.jpg,RBC,479,594,21,135
BloodImage_00288.jpg,RBC,529,634,147,254
BloodImage_00288.jpg,RBC,525,630,373,480
BloodImage_00288.jpg,RBC,552,640,251,352
BloodImage_00288.jpg,RBC,305,407,1,79
BloodImage_00288.jpg,WBC,153,370,263,474
