filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00099.jpg,RBC,381,475,191,287
BloodImage_00099.jpg,RBC,144,255,150,249
BloodImage_00099.jpg,RBC,115,226,214,332
BloodImage_00099.jpg,RBC,410,521,244,362
BloodImage_00099.jpg,RBC,508,601,128,239
BloodImage_00099.jpg,RBC,433,534,12,121
BloodImage_00099.jpg,RBC,539,640,359,468
BloodImage_00099.jpg,RBC,545,640,263,357
BloodImage_00099.jpg,RBC,52,147,330,424
BloodImage_00099.jpg,RBC,291,408,22,112
BloodImage_00099.jpg,RBC,225,343,361,460
BloodImage_00099.jpg,RBC,384,502,401,480
BloodImage_00099.jpg,RBC,27,140,1,67
BloodImage_00099.jpg,RBC,536,640,1,77
BloodImage_00099.jpg,RBC,137,232,338,448
BloodImage_00099.jpg,WBC,224,384,229,345
BloodImage_00099.jpg,Platelets,336,368,156,184
BloodImage_00099.jpg,Platelets,385,418,66,97
