filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00396.jpg,RBC,474,596,110,231
BloodImage_00396.jpg,RBC,429,537,259,382
BloodImage_00396.jpg,RBC,121,214,141,245
BloodImage_00396.jpg,RBC,295,388,25,129
BloodImage_00396.jpg,RBC,471,572,1,102
BloodImage_00396.jpg,RBC,1,101,285,387
BloodImage_00396.jpg,RBC,163,264,236,338
BloodImage_00396.jpg,RBC,101,214,313,411
BloodImage_00396.jpg,RBC,213,326,321,419
BloodImage_00396.jpg,RBC,543,640,286,386
BloodImage_00396.jpg,RBC,398,495,59,159
BloodImage_00396.jpg,RBC,106,198,387,461
BloodImage_00396.jpg,RBC,2,129,20,120
BloodImage_00396.jpg,RBC,213,283,98,231
BloodImage_00396.jpg,RBC,347,449,357,460
BloodImage_00396.jpg,RBC,16,118,174,277
BloodImage_00396.jpg,RBC,539,640,402,480
BloodImage_00396.jpg,Platelets,437,492,426,479
BloodImage_00396.jpg,Platelets,302,337,400,423
BloodImage_00396.jpg,WBC,235,477,138,355
