filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00408.jpg,RBC,64,139,279,415
BloodImage_00408.jpg,RBC,118,232,120,219
BloodImage_00408.jpg,RBC,1,92,178,277
BloodImage_00408.jpg,RBC,213,316,304,404
BloodImage_00408.jpg,RBC,215,313,391,480
BloodImage_00408.jpg,RBC,454,557,241,335
BloodImage_00408.jpg,RBC,308,421,178,273
BloodImage_00408.jpg,RBC,284,392,47,159
BloodImage_00408.jpg,RBC,470,574,1,68
BloodImage_00408.jpg,RBC,391,489,44,139
BloodImage_00408.jpg,RBC,387,480,136,253
BloodImage_00408.jpg,RBC,542,626,271,363
BloodImage_00408.jpg,RBC,9,105,28,135
BloodImage_00408.jpg,RBC,103,201,1,95
BloodImage_00408.jpg,RBC,198,285,1,81
BloodImage_00408.jpg,Platelets,1,21,281,316
BloodImage_00408.jpg,Platelets,383,424,254,284
BloodImage_00408.jpg,WBC,310,569,319,480
