filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00359.jpg,RBC,225,324,233,324
BloodImage_00359.jpg,RBC,483,562,222,302
BloodImage_00359.jpg,RBC,358,467,181,287
BloodImage_00359.jpg,RBC,335,444,369,475
BloodImage_00359.jpg,RBC,221,330,352,458
BloodImage_00359.jpg,RBC,378,488,279,378
BloodImage_00359.jpg,RBC,423,511,32,125
BloodImage_00359.jpg,RBC,515,629,289,384
BloodImage_00359.jpg,RBC,22,129,73,171
BloodImage_00359.jpg,RBC,125,224,75,166
BloodImage_00359.jpg,RBC,224,327,18,124
BloodImage_00359.jpg,RBC,326,427,73,190
BloodImage_00359.jpg,RBC,554,640,40,165
BloodImage_00359.jpg,RBC,143,242,1,65
BloodImage_00359.jpg,WBC,1,219,201,422
