filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00317.jpg,RBC,525,634,356,462
BloodImage_00317.jpg,RBC,432,541,339,445
BloodImage_00317.jpg,RBC,131,224,361,465
BloodImage_00317.jpg,RBC,309,428,280,401
BloodImage_00317.jpg,RBC,359,478,196,317
BloodImage_00317.jpg,RBC,390,501,1,113
BloodImage_00317.jpg,RBC,473,572,200,297
BloodImage_00317.jpg,RBC,47,154,93,204
BloodImage_00317.jpg,RBC,57,179,290,390
BloodImage_00317.jpg,RBC,206,311,279,374
BloodImage_00317.jpg,RBC,216,321,385,480
BloodImage_00317.jpg,RBC,114,219,26,137
BloodImage_00317.jpg,RBC,192,291,1,92
BloodImage_00317.jpg,Platelets,518,551,147,192
BloodImage_00317.jpg,Platelets,427,482,140,192
BloodImage_00317.jpg,Platelets,112,153,207,252
BloodImage_00317.jpg,Platelets,114,152,174,209
BloodImage_00317.jpg,WBC,184,396,65,260
