filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00178.jpg,RBC,26,124,293,386
BloodImage_00178.jpg,RBC,293,416,345,449
BloodImage_00178.jpg,RBC,519,640,189,315
BloodImage_00178.jpg,RBC,480,601,27,153
BloodImage_00178.jpg,RBC,402,510,1,78
BloodImage_00178.jpg,RBC,327,429,250,343
BloodImage_00178.jpg,RBC,414,549,275,377
BloodImage_00178.jpg,RBC,554,640,342,443
BloodImage_00178.jpg,RBC,3,99,391,480
BloodImage_00178.jpg,RBC,72,174,19,130
BloodImage_00178.jpg,RBC,144,273,189,305
BloodImage_00178.jpg,RBC,122,237,319,413
