filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00371.jpg,RBC,39,140,369,467
BloodImage_00371.jpg,RBC,12,109,284,380
BloodImage_00371.jpg,RBC,530,640,207,300
BloodImage_00371.jpg,RBC,298,400,249,368
BloodImage_00371.jpg,RBC,390,490,39,156
BloodImage_00371.jpg,RBC,79,179,11,105
BloodImage_00371.jpg,RBC,384,499,264,354
BloodImage_00371.jpg,RBC,10,111,83,182
BloodImage_00371.jpg,RBC,48,151,151,253
BloodImage_00371.jpg,RBC,173,272,275,373
BloodImage_00371.jpg,RBC,523,629,370,472
BloodImage_00371.jpg,RBC,182,278,10,94
BloodImage_00371.jpg,WBC,175,389,87,298
