filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00247.jpg,RBC,374,479,16,112
BloodImage_00247.jpg,RBC,479,584,22,118
BloodImage_00247.jpg,RBC,381,486,144,240
BloodImage_00247.jpg,RBC,214,327,333,438
BloodImage_00247.jpg,RBC,139,258,227,349
BloodImage_00247.jpg,RBC,137,232,58,158
BloodImage_00247.jpg,RBC,439,558,341,463
BloodImage_00247.jpg,RBC,387,489,413,479
BloodImage_00247.jpg,RBC,510,629,220,300
BloodImage_00247.jpg,RBC,13,130,27,154
BloodImage_00247.jpg,RBC,228,318,1,82
BloodImage_00247.jpg,RBC,148,266,322,413
BloodImage_00247.jpg,RBC,336,444,321,434
BloodImage_00247.jpg,WBC,184,388,85,295
