filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00386.jpg,RBC,1,106,305,423
BloodImage_00386.jpg,RBC,197,297,72,163
BloodImage_00386.jpg,RBC,288,394,352,470
BloodImage_00386.jpg,RBC,467,592,235,356
BloodImage_00386.jpg,RBC,443,543,390,479
BloodImage_00386.jpg,RBC,443,541,32,140
BloodImage_00386.jpg,RBC,532,640,20,145
BloodImage_00386.jpg,RBC,449,575,150,248
BloodImage_00386.jpg,RBC,320,446,1,98
BloodImage_00386.jpg,RBC,324,450,93,191
BloodImage_00386.jpg,RBC,329,455,195,293
BloodImage_00386.jpg,RBC,115,241,307,405
BloodImage_00386.jpg,RBC,154,274,405,480
BloodImage_00386.jpg,RBC,1,123,102,213
BloodImage_00386.jpg,WBC,153,377,159,385
