filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00006.jpg,WBC,117,290,190,360
BloodImage_00006.jpg,Platelets,89,131,184,221
BloodImage_00006.jpg,Platelets,65,107,203,240
BloodImage_00006.jpg,Platelets,333,372,1,30
BloodImage_00006.jpg,RBC,79,202,357,459
BloodImage_00006.jpg,RBC,495,620,1,114
BloodImage_00006.jpg,RBC,353,476,327,463
BloodImage_00006.jpg,RBC,449,565,319,393
BloodImage_00006.jpg,RBC,291,403,104,194
BloodImage_00006.jpg,RBC,211,323,76,166
BloodImage_00006.jpg,RBC,207,319,350,440
BloodImage_00006.jpg,RBC,253,371,298,403
BloodImage_00006.jpg,RBC,546,639,368,480
BloodImage_00006.jpg,RBC,482,617,223,327
BloodImage_00006.jpg,RBC,503,619,160,246
BloodImage_00006.jpg,RBC,373,489,142,235
BloodImage_00006.jpg,RBC,108,235,121,216
BloodImage_00006.jpg,RBC,16,143,59,154
