filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00036.jpg,WBC,107,287,242,423
BloodImage_00036.jpg,RBC,207,319,106,209
BloodImage_00036.jpg,RBC,166,278,130,233
BloodImage_00036.jpg,RBC,405,499,171,274
BloodImage_00036.jpg,RBC,487,599,106,209
BloodImage_00036.jpg,RBC,545,640,315,428
BloodImage_00036.jpg,RBC,260,355,370,480
BloodImage_00036.jpg,RBC,1,88,266,360
BloodImage_00036.jpg,RBC,1,99,138,242
BloodImage_00036.jpg,RBC,60,160,87,191
BloodImage_00036.jpg,RBC,301,429,21,135
BloodImage_00036.jpg,RBC,397,494,60,168
BloodImage_00036.jpg,RBC,543,639,242,350
BloodImage_00036.jpg,RBC,391,453,168,270
BloodImage_00036.jpg,RBC,421,518,1,80
BloodImage_00036.jpg,RBC,480,577,1,80
BloodImage_00036.jpg,Platelets,162,198,91,126
BloodImage_00036.jpg,RBC,468,562,264,367
BloodImage_00036.jpg,RBC,107,210,1,86
BloodImage_00036.jpg,RBC,70,205,389,477
