filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00361.jpg,RBC,457,553,164,251
BloodImage_00361.jpg,RBC,501,586,261,351
BloodImage_00361.jpg,RBC,570,640,303,406
BloodImage_00361.jpg,RBC,472,579,353,445
BloodImage_00361.jpg,RBC,44,136,310,403
BloodImage_00361.jpg,RBC,25,138,394,479
BloodImage_00361.jpg,RBC,121,244,274,394
BloodImage_00361.jpg,RBC,162,259,140,249
BloodImage_00361.jpg,RBC,19,98,1,87
BloodImage_00361.jpg,RBC,153,254,47,137
BloodImage_00361.jpg,RBC,232,318,415,480
BloodImage_00361.jpg,RBC,95,192,38,158
BloodImage_00361.jpg,RBC,574,640,208,300
BloodImage_00361.jpg,RBC,225,321,223,310
BloodImage_00361.jpg,WBC,215,458,40,268
