filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00229.jpg,RBC,106,215,282,409
BloodImage_00229.jpg,RBC,402,518,152,259
BloodImage_00229.jpg,RBC,462,554,68,178
BloodImage_00229.jpg,RBC,323,438,87,201
BloodImage_00229.jpg,RBC,524,617,275,387
BloodImage_00229.jpg,RBC,24,110,306,410
BloodImage_00229.jpg,RBC,115,218,111,214
BloodImage_00229.jpg,RBC,33,165,201,293
BloodImage_00229.jpg,RBC,226,337,1,64
BloodImage_00229.jpg,RBC,362,496,344,463
BloodImage_00229.jpg,Platelets,225,268,194,233
BloodImage_00229.jpg,Platelets,510,549,430,465
BloodImage_00229.jpg,WBC,192,363,256,417
