filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00126.jpg,RBC,307,409,235,328
BloodImage_00126.jpg,RBC,330,442,133,227
BloodImage_00126.jpg,RBC,192,302,150,260
BloodImage_00126.jpg,RBC,254,366,1,93
BloodImage_00126.jpg,RBC,52,140,16,112
BloodImage_00126.jpg,RBC,27,136,253,344
BloodImage_00126.jpg,RBC,334,443,58,149
BloodImage_00126.jpg,RBC,252,359,317,418
BloodImage_00126.jpg,RBC,200,293,266,391
BloodImage_00126.jpg,RBC,477,590,165,238
BloodImage_00126.jpg,RBC,444,550,129,204
BloodImage_00126.jpg,WBC,400,547,370,480
