filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00053.jpg,RBC,259,370,317,429
BloodImage_00053.jpg,RBC,95,234,343,454
BloodImage_00053.jpg,RBC,259,373,57,150
BloodImage_00053.jpg,RBC,559,640,1,87
BloodImage_00053.jpg,RBC,433,541,1,115
BloodImage_00053.jpg,RBC,553,640,115,250
BloodImage_00053.jpg,RBC,446,533,269,404
BloodImage_00053.jpg,RBC,392,479,125,260
BloodImage_00053.jpg,RBC,1,119,72,200
BloodImage_00053.jpg,RBC,529,640,278,390
BloodImage_00053.jpg,WBC,106,242,12,143
BloodImage_00053.jpg,Platelets,316,362,140,180
BloodImage_00053.jpg,Platelets,354,400,215,255
BloodImage_00053.jpg,RBC,70,181,221,333
