filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00313.jpg,RBC,24,131,94,202
BloodImage_00313.jpg,RBC,402,525,251,358
BloodImage_00313.jpg,RBC,411,534,373,480
BloodImage_00313.jpg,RBC,538,637,1,106
BloodImage_00313.jpg,RBC,342,434,154,249
BloodImage_00313.jpg,RBC,452,559,73,172
BloodImage_00313.jpg,RBC,99,206,228,327
BloodImage_00313.jpg,RBC,36,156,239,344
BloodImage_00313.jpg,RBC,156,260,63,168
BloodImage_00313.jpg,RBC,388,476,165,250
BloodImage_00313.jpg,WBC,101,269,373,480
BloodImage_00313.jpg,WBC,180,404,215,457
