filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00047.jpg,WBC,278,383,147,259
BloodImage_00047.jpg,Platelets,207,240,214,242
BloodImage_00047.jpg,Platelets,258,291,263,291
BloodImage_00047.jpg,Platelets,12,40,277,311
BloodImage_00047.jpg,RBC,32,163,102,230
BloodImage_00047.jpg,RBC,19,114,1,90
BloodImage_00047.jpg,RBC,1,95,25,115
BloodImage_00047.jpg,RBC,110,226,25,117
BloodImage_00047.jpg,RBC,199,314,1,92
BloodImage_00047.jpg,RBC,377,485,273,373
BloodImage_00047.jpg,RBC,416,506,379,480
BloodImage_00047.jpg,RBC,269,359,379,480
BloodImage_00047.jpg,RBC,392,494,177,276
BloodImage_00047.jpg,RBC,478,560,47,136
BloodImage_00047.jpg,RBC,552,640,1,96
BloodImage_00047.jpg,RBC,290,394,268,375
BloodImage_00047.jpg,RBC,232,336,298,405
BloodImage_00047.jpg,RBC,139,248,318,419
BloodImage_00047.jpg,RBC,296,392,51,142
BloodImage_00047.jpg,RBC,371,467,75,166
BloodImage_00047.jpg,RBC,439,546,1,45
