filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00237.jpg,RBC,1,70,276,379
BloodImage_00237.jpg,RBC,182,310,355,458
BloodImage_00237.jpg,RBC,101,199,222,327
BloodImage_00237.jpg,RBC,515,620,177,293
BloodImage_00237.jpg,RBC,358,453,402,480
BloodImage_00237.jpg,RBC,71,179,399,480
BloodImage_00237.jpg,RBC,1,92,1,103
BloodImage_00237.jpg,RBC,405,509,191,294
BloodImage_00237.jpg,RBC,189,317,242,350
BloodImage_00237.jpg,RBC,301,418,314,417
BloodImage_00237.jpg,RBC,98,177,163,236
BloodImage_00237.jpg,WBC,206,437,51,272
