filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00079.jpg,RBC,487,602,106,218
BloodImage_00079.jpg,RBC,485,600,217,329
BloodImage_00079.jpg,RBC,1,107,323,436
BloodImage_00079.jpg,RBC,447,549,322,416
BloodImage_00079.jpg,RBC,229,331,56,150
BloodImage_00079.jpg,RBC,1,77,1,65
BloodImage_00079.jpg,RBC,323,425,273,350
BloodImage_00079.jpg,RBC,142,244,264,341
BloodImage_00079.jpg,RBC,221,323,148,225
BloodImage_00079.jpg,RBC,340,442,1,77
BloodImage_00079.jpg,RBC,185,288,352,440
BloodImage_00079.jpg,RBC,76,179,103,191
BloodImage_00079.jpg,RBC,399,506,107,213
BloodImage_00079.jpg,RBC,361,479,365,469
BloodImage_00079.jpg,RBC,227,302,281,353
BloodImage_00079.jpg,WBC,1,121,199,316
BloodImage_00079.jpg,Platelets,532,558,298,325
