filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00114.jpg,RBC,173,270,194,292
BloodImage_00114.jpg,RBC,359,456,214,312
BloodImage_00114.jpg,RBC,415,512,230,328
BloodImage_00114.jpg,RBC,364,473,336,448
BloodImage_00114.jpg,RBC,240,349,265,377
BloodImage_00114.jpg,RBC,159,263,368,465
BloodImage_00114.jpg,RBC,50,168,407,477
BloodImage_00114.jpg,RBC,123,249,15,147
BloodImage_00114.jpg,RBC,1,97,284,382
BloodImage_00114.jpg,RBC,512,609,167,265
BloodImage_00114.jpg,RBC,322,410,396,480
BloodImage_00114.jpg,RBC,52,156,230,316
BloodImage_00114.jpg,RBC,9,116,127,220
BloodImage_00114.jpg,RBC,32,139,1,72
BloodImage_00114.jpg,WBC,224,391,74,206
