filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00393.jpg,RBC,398,519,290,416
BloodImage_00393.jpg,RBC,141,275,240,366
BloodImage_00393.jpg,RBC,1,120,189,278
BloodImage_00393.jpg,RBC,1,86,373,480
BloodImage_00393.jpg,RBC,125,247,15,124
BloodImage_00393.jpg,RBC,105,227,122,231
BloodImage_00393.jpg,RBC,276,388,394,479
BloodImage_00393.jpg,RBC,539,624,12,95
BloodImage_00393.jpg,RBC,354,485,20,134
BloodImage_00393.jpg,RBC,256,369,1,104
BloodImage_00393.jpg,RBC,321,431,271,378
BloodImage_00393.jpg,WBC,210,438,92,297
