filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00023.jpg,WBC,98,281,34,206
BloodImage_00023.jpg,RBC,277,387,113,233
BloodImage_00023.jpg,RBC,388,498,82,202
BloodImage_00023.jpg,RBC,306,416,243,363
BloodImage_00023.jpg,RBC,186,291,268,381
BloodImage_00023.jpg,RBC,296,423,364,480
BloodImage_00023.jpg,RBC,511,638,147,263
BloodImage_00023.jpg,RBC,62,174,414,480
BloodImage_00023.jpg,RBC,37,141,1,76
BloodImage_00023.jpg,RBC,29,117,152,247
BloodImage_00023.jpg,RBC,494,594,1,74
BloodImage_00023.jpg,RBC,572,640,264,345
BloodImage_00023.jpg,RBC,524,640,354,453
BloodImage_00023.jpg,RBC,15,109,220,334
BloodImage_00023.jpg,Platelets,132,171,292,340
BloodImage_00023.jpg,RBC,343,468,1,110
BloodImage_00023.jpg,RBC,209,305,245,327
BloodImage_00023.jpg,RBC,177,273,219,301
