filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00012.jpg,WBC,2,228,187,359
BloodImage_00012.jpg,RBC,349,475,146,240
BloodImage_00012.jpg,RBC,377,483,210,314
BloodImage_00012.jpg,RBC,401,507,299,403
BloodImage_00012.jpg,RBC,296,386,281,387
BloodImage_00012.jpg,RBC,251,344,311,439
BloodImage_00012.jpg,RBC,168,264,304,402
BloodImage_00012.jpg,RBC,14,125,335,434
BloodImage_00012.jpg,RBC,126,251,393,479
BloodImage_00012.jpg,RBC,329,412,376,477
BloodImage_00012.jpg,RBC,519,622,356,455
BloodImage_00012.jpg,RBC,476,579,257,356
BloodImage_00012.jpg,RBC,489,592,193,292
BloodImage_00012.jpg,RBC,564,640,232,328
BloodImage_00012.jpg,Platelets,417,463,403,440
BloodImage_00012.jpg,Platelets,351,397,44,81
BloodImage_00012.jpg,RBC,220,303,20,107
BloodImage_00012.jpg,RBC,495,605,82,204
BloodImage_00012.jpg,RBC,299,381,431,480
