filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00002.jpg,RBC,385,523,98,198
BloodImage_00002.jpg,RBC,384,499,164,260
BloodImage_00002.jpg,RBC,101,224,120,222
BloodImage_00002.jpg,RBC,130,234,344,443
BloodImage_00002.jpg,RBC,161,254,381,480
BloodImage_00002.jpg,RBC,14,123,228,344
BloodImage_00002.jpg,RBC,306,415,293,409
BloodImage_00002.jpg,RBC,531,632,103,221
BloodImage_00002.jpg,RBC,492,593,233,347
BloodImage_00002.jpg,RBC,364,465,261,375
BloodImage_00002.jpg,RBC,264,365,60,174
BloodImage_00002.jpg,RBC,249,369,174,296
BloodImage_00002.jpg,WBC,283,567,1,106
BloodImage_00002.jpg,RBC,109,202,1,98
BloodImage_00002.jpg,RBC,135,228,66,164
BloodImage_00002.jpg,RBC,480,590,374,480
