filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00214.jpg,RBC,206,333,125,236
BloodImage_00214.jpg,RBC,87,186,201,299
BloodImage_00214.jpg,RBC,2,98,1,96
BloodImage_00214.jpg,RBC,31,155,98,195
BloodImage_00214.jpg,RBC,284,380,258,344
BloodImage_00214.jpg,RBC,252,356,306,418
BloodImage_00214.jpg,RBC,237,341,361,473
BloodImage_00214.jpg,RBC,390,508,226,311
BloodImage_00214.jpg,RBC,487,600,408,480
BloodImage_00214.jpg,RBC,429,570,301,420
BloodImage_00214.jpg,RBC,340,445,372,480
BloodImage_00214.jpg,RBC,513,633,1,98
BloodImage_00214.jpg,RBC,146,249,341,446
BloodImage_00214.jpg,RBC,307,410,11,116
BloodImage_00214.jpg,RBC,32,135,272,377
BloodImage_00214.jpg,Platelets,253,294,47,94
BloodImage_00214.jpg,Platelets,1,34,75,123
BloodImage_00214.jpg,WBC,365,564,64,232
