filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00308.jpg,RBC,184,287,105,227
BloodImage_00308.jpg,RBC,75,186,85,204
BloodImage_00308.jpg,RBC,291,407,195,333
BloodImage_00308.jpg,RBC,500,609,313,417
BloodImage_00308.jpg,RBC,269,366,54,155
BloodImage_00308.jpg,RBC,128,222,1,72
BloodImage_00308.jpg,RBC,479,576,172,273
BloodImage_00308.jpg,RBC,508,626,28,143
BloodImage_00308.jpg,RBC,1,90,170,279
BloodImage_00308.jpg,RBC,415,501,322,417
BloodImage_00308.jpg,RBC,387,484,96,197
BloodImage_00308.jpg,WBC,143,340,313,480
