filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00354.jpg,RBC,369,470,40,152
BloodImage_00354.jpg,RBC,473,574,156,268
BloodImage_00354.jpg,RBC,446,569,278,386
BloodImage_00354.jpg,RBC,534,640,364,462
BloodImage_00354.jpg,RBC,405,511,371,480
BloodImage_00354.jpg,RBC,559,640,97,204
BloodImage_00354.jpg,RBC,469,562,1,89
BloodImage_00354.jpg,RBC,277,352,343,453
BloodImage_00354.jpg,RBC,209,329,352,443
BloodImage_00354.jpg,RBC,96,201,345,455
BloodImage_00354.jpg,RBC,374,465,143,225
BloodImage_00354.jpg,RBC,183,283,27,120
BloodImage_00354.jpg,RBC,41,141,201,294
BloodImage_00354.jpg,RBC,106,203,10,119
BloodImage_00354.jpg,RBC,26,139,94,209
BloodImage_00354.jpg,WBC,117,361,138,377
