filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00041.jpg,WBC,261,424,219,381
BloodImage_00041.jpg,RBC,228,374,13,121
BloodImage_00041.jpg,RBC,321,437,117,236
BloodImage_00041.jpg,RBC,478,594,83,202
BloodImage_00041.jpg,RBC,435,551,147,266
BloodImage_00041.jpg,RBC,414,530,220,339
BloodImage_00041.jpg,RBC,480,579,250,352
BloodImage_00041.jpg,RBC,478,577,304,406
BloodImage_00041.jpg,RBC,455,554,353,455
BloodImage_00041.jpg,RBC,531,630,310,412
BloodImage_00041.jpg,RBC,1,80,12,128
BloodImage_00041.jpg,RBC,76,198,1,109
BloodImage_00041.jpg,RBC,427,562,1,114
BloodImage_00041.jpg,Platelets,396,440,2,60
BloodImage_00041.jpg,Platelets,210,252,419,453
BloodImage_00041.jpg,RBC,196,294,111,220
BloodImage_00041.jpg,RBC,25,123,151,260
BloodImage_00041.jpg,RBC,43,132,410,480
BloodImage_00041.jpg,RBC,124,213,410,480
BloodImage_00041.jpg,RBC,1,98,373,460
