filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00007.jpg,WBC,193,387,92,285
BloodImage_00007.jpg,RBC,17,134,298,402
BloodImage_00007.jpg,RBC,64,175,372,479
BloodImage_00007.jpg,RBC,119,230,330,437
BloodImage_00007.jpg,RBC,169,259,265,374
BloodImage_00007.jpg,RBC,191,281,291,400
BloodImage_00007.jpg,RBC,213,303,305,414
BloodImage_00007.jpg,RBC,247,337,315,424
BloodImage_00007.jpg,RBC,495,601,300,402
BloodImage_00007.jpg,RBC,534,640,371,473
BloodImage_00007.jpg,RBC,510,616,7,109
BloodImage_00007.jpg,RBC,515,639,44,152
BloodImage_00007.jpg,RBC,18,142,124,232
BloodImage_00007.jpg,RBC,70,194,63,171
BloodImage_00007.jpg,RBC,19,143,29,137
BloodImage_00007.jpg,RBC,270,392,1,71
BloodImage_00007.jpg,RBC,254,340,427,480
BloodImage_00007.jpg,RBC,298,381,434,480
