filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00056.jpg,RBC,430,539,111,205
BloodImage_00056.jpg,RBC,329,430,121,212
BloodImage_00056.jpg,RBC,393,494,366,457
BloodImage_00056.jpg,RBC,37,158,12,137
BloodImage_00056.jpg,RBC,262,409,1,111
BloodImage_00056.jpg,RBC,171,282,204,297
BloodImage_00056.jpg,RBC,225,304,312,395
BloodImage_00056.jpg,RBC,317,416,350,429
BloodImage_00056.jpg,RBC,507,626,323,436
BloodImage_00056.jpg,RBC,237,346,99,205
BloodImage_00056.jpg,RBC,420,521,18,129
BloodImage_00056.jpg,WBC,274,410,236,355
