filename,cell_type,xmin,xmax,ymin,ymax
BloodImage_00279.jpg,RBC,287,394,293,395
BloodImage_00279.jpg,RBC,214,302,281,365
BloodImage_00279.jpg,RBC,44,131,49,173
BloodImage_00279.jpg,RBC,522,629,122,224
BloodImage_00279.jpg,RBC,161,270,163,267
BloodImage_00279.jpg,RBC,246,343,171,268
BloodImage_00279.jpg,RBC,305,404,178,270
BloodImage_00279.jpg,RBC,158,257,370,462
BloodImage_00279.jpg,RBC,1,70,195,296
BloodImage_00279.jpg,RBC,134,233,279,371
BloodImage_00279.jpg,RBC,437,531,119,223
BloodImage_00279.jpg,RBC,458,576,237,346
BloodImage_00279.jpg,RBC,419,537,331,440
BloodImage_00279.jpg,WBC,244,483,1,178
